Data e Hora,Velocidade do Vento,Direção do Vento,Temperatura,Umidade Relativa,Precipitação,Pressão Atmosférica,Radiação Solar,PM2.5,PM10,Dióxido de Enxofre,Monóxido de Carbono,Ozônio,Monóxido de Nitrogênio,Óxidos de Nitrogênio,Dióxido de Nitrogênio,HCT,Metano,HCNM,Monóxido de Carbono Média Móvel,Data.1,Hora.1,Média Horária
2010-01-08 20:00:00,InVld,InVld,InVld,InVld,InVld,,,,12,0,Alarm,19,InVld,InVld,InVld,,,,,,,
2010-01-08 21:00:00,InVld,InVld,InVld,InVld,InVld,,,,14,0,Alarm,17,InVld,InVld,InVld,,,,,,,
2010-01-08 22:00:00,InVld,InVld,InVld,InVld,InVld,,,,20,0,Alarm,19.9,InVld,InVld,InVld,,,,,,,
2010-01-08 23:00:00,InVld,InVld,InVld,InVld,InVld,,,,12,0,Alarm,19,InVld,InVld,InVld,,,,,,,
2010-01-08 00:00:00,InVld,InVld,InVld,InVld,InVld,,,,15,0,Alarm,16.1,InVld,InVld,InVld,,,,,,,
2010-01-09 01:00:00,InVld,InVld,InVld,InVld,InVld,,,,10,0,Alarm,18.4,InVld,InVld,InVld,,,,,,,
2010-01-09 02:00:00,InVld,InVld,InVld,InVld,InVld,,,,6,0,Alarm,18.2,InVld,InVld,InVld,,,,,,,
2010-01-09 03:00:00,InVld,InVld,InVld,InVld,InVld,,,,4,0,Alarm,19.7,InVld,InVld,InVld,,,,,,,
2010-01-09 04:00:00,InVld,InVld,InVld,InVld,InVld,,,,3,0,Alarm,19.2,InVld,InVld,InVld,,,,,,,
2010-01-09 05:00:00,InVld,InVld,InVld,InVld,InVld,,,,3,0,Alarm,17.2,InVld,InVld,InVld,,,,,,,
2010-01-09 06:00:00,InVld,InVld,InVld,InVld,InVld,,,,2,0,Alarm,15.6,InVld,InVld,InVld,,,,,,,
2010-01-09 07:00:00,InVld,InVld,InVld,InVld,InVld,,,,7,0,Alarm,17.9,InVld,InVld,InVld,,,,,,,
2010-01-09 08:00:00,InVld,InVld,InVld,InVld,InVld,,,,4,0,Alarm,21.2,InVld,InVld,InVld,,,,,,,
2010-01-09 09:00:00,InVld,InVld,InVld,InVld,InVld,,,,3,0,Alarm,22.5,InVld,InVld,InVld,,,,,,,
2010-01-09 10:00:00,InVld,InVld,InVld,InVld,InVld,,,,7,0,Alarm,24.8,InVld,InVld,InVld,,,,,,,
2010-01-09 11:00:00,InVld,InVld,InVld,InVld,InVld,,,,10,0,Alarm,33.2,InVld,InVld,InVld,,,,,,,
2010-01-09 12:00:00,InVld,InVld,InVld,InVld,InVld,,,,12,0,InVld,45.4,InVld,InVld,InVld,,,,,,,
2010-01-09 13:00:00,InVld,InVld,InVld,InVld,InVld,,,,7,0,Alarm,51.9,InVld,InVld,InVld,,,,,,,
2010-01-09 14:00:00,InVld,InVld,InVld,InVld,InVld,,,,5,0,Alarm,48.9,InVld,InVld,InVld,,,,,,,
2010-01-09 15:00:00,InVld,InVld,InVld,InVld,InVld,,,,5,0,Alarm,54.9,InVld,InVld,InVld,,,,,,,
2010-01-09 16:00:00,InVld,InVld,InVld,InVld,InVld,,,,3,0,Alarm,58.3,InVld,InVld,InVld,,,,,,,
2010-01-09 17:00:00,InVld,InVld,InVld,InVld,InVld,,,,15,0,Alarm,52.1,InVld,InVld,InVld,,,,,,,
2010-01-09 18:00:00,InVld,InVld,InVld,InVld,InVld,,,,15,0,Alarm,36.1,InVld,InVld,InVld,,,,,,,
2010-01-09 19:00:00,InVld,InVld,InVld,InVld,InVld,,,,10,0,Alarm,23.1,InVld,InVld,InVld,,,,,,,
2010-01-09 20:00:00,InVld,InVld,InVld,InVld,InVld,,,,31,0,Alarm,21.1,InVld,InVld,InVld,,,,,,,
2010-01-09 21:00:00,InVld,InVld,InVld,InVld,InVld,,,,19,0,Alarm,27,InVld,InVld,InVld,,,,,,,
2010-01-09 22:00:00,InVld,InVld,InVld,InVld,InVld,,,,20,0,Alarm,24.3,InVld,InVld,InVld,,,,,,,
2010-01-09 23:00:00,InVld,InVld,InVld,InVld,InVld,,,,25,0,Alarm,25.9,InVld,InVld,InVld,,,,,,,
2010-01-09 00:00:00,InVld,InVld,InVld,InVld,InVld,,,,14,0,Alarm,26.3,InVld,InVld,InVld,,,,,,,
2010-01-10 01:00:00,InVld,InVld,InVld,InVld,InVld,,,,8,0,Alarm,28.6,InVld,InVld,InVld,,,,,,,
2010-01-10 02:00:00,InVld,InVld,InVld,InVld,InVld,,,,6,0,Alarm,25.2,InVld,InVld,InVld,,,,,,,
2010-01-10 03:00:00,InVld,InVld,InVld,InVld,InVld,,,,5,0,Alarm,22.3,InVld,InVld,InVld,,,,,,,
2010-01-10 04:00:00,InVld,InVld,InVld,InVld,InVld,,,,4,0,Alarm,21.1,InVld,InVld,InVld,,,,,,,
2010-01-10 05:00:00,InVld,InVld,InVld,InVld,InVld,,,,4,0,Alarm,19.7,InVld,InVld,InVld,,,,,,,
2010-01-10 06:00:00,InVld,InVld,InVld,InVld,InVld,,,,4,0,Alarm,17.1,InVld,InVld,InVld,,,,,,,
2010-01-10 07:00:00,InVld,InVld,InVld,InVld,InVld,,,,2,0,Alarm,16.9,InVld,InVld,InVld,,,,,,,
2010-01-10 08:00:00,InVld,InVld,InVld,InVld,InVld,,,,2,0,Alarm,19,InVld,InVld,InVld,,,,,,,
2010-01-10 09:00:00,InVld,InVld,InVld,InVld,InVld,,,,3,0,Alarm,20.3,InVld,InVld,InVld,,,,,,,
2010-01-10 10:00:00,InVld,InVld,InVld,InVld,InVld,,,,3,0,Alarm,22.3,InVld,InVld,InVld,,,,,,,
2010-01-10 11:00:00,InVld,InVld,InVld,InVld,InVld,,,,2,0,Alarm,27.5,InVld,InVld,InVld,,,,,,,
2010-01-10 12:00:00,InVld,InVld,InVld,InVld,InVld,,,,2,0,InVld,29.6,InVld,InVld,InVld,,,,,,,
2010-01-10 13:00:00,InVld,InVld,InVld,InVld,InVld,,,,5,0,Alarm,30,InVld,InVld,InVld,,,,,,,
2010-01-10 14:00:00,InVld,InVld,InVld,InVld,InVld,,,,8,0,Alarm,31.2,InVld,InVld,InVld,,,,,,,
2010-01-10 15:00:00,InVld,InVld,InVld,InVld,InVld,,,,5,0,Alarm,33,InVld,InVld,InVld,,,,,,,
2010-01-10 16:00:00,InVld,InVld,InVld,InVld,InVld,,,,3,0,Alarm,31,InVld,InVld,InVld,,,,,,,
2010-01-10 17:00:00,InVld,InVld,InVld,InVld,InVld,,,,4,0,Alarm,29.9,InVld,InVld,InVld,,,,,,,
2010-01-10 18:00:00,InVld,InVld,InVld,InVld,InVld,,,,3,0,Alarm,26,InVld,InVld,InVld,,,,,,,
2010-01-10 19:00:00,InVld,InVld,InVld,InVld,InVld,,,,7,0,Alarm,17.8,InVld,InVld,InVld,,,,,,,
2010-01-10 20:00:00,InVld,InVld,InVld,InVld,InVld,,,,4,0,Alarm,23.8,InVld,InVld,InVld,,,,,,,
2010-01-10 21:00:00,InVld,InVld,InVld,InVld,InVld,,,,20,0,Alarm,26.5,InVld,InVld,InVld,,,,,,,
2010-01-10 22:00:00,InVld,InVld,InVld,InVld,InVld,,,,15,0,Alarm,23.6,InVld,InVld,InVld,,,,,,,
2010-01-10 23:00:00,InVld,InVld,InVld,InVld,InVld,,,,9,0,Alarm,21.2,InVld,InVld,InVld,,,,,,,
2010-01-10 00:00:00,InVld,InVld,InVld,InVld,InVld,,,,19,0,Alarm,19.5,InVld,InVld,InVld,,,,,,,
2010-01-11 01:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,18,InVld,InVld,InVld,,,,,,,
2010-01-11 02:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,17.6,InVld,InVld,InVld,,,,,,,
2010-01-11 03:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,19.2,InVld,InVld,InVld,,,,,,,
2010-01-11 04:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,18.3,InVld,InVld,InVld,,,,,,,
2010-01-11 05:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,13.6,InVld,InVld,InVld,,,,,,,
2010-01-11 06:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,10.5,InVld,InVld,InVld,,,,,,,
2010-01-11 07:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,12.6,InVld,InVld,InVld,,,,,,,
2010-01-11 08:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,15.6,InVld,InVld,InVld,,,,,,,
2010-01-11 09:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,19.3,InVld,InVld,InVld,,,,,,,
2010-01-11 10:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,24.8,InVld,InVld,InVld,,,,,,,
2010-01-11 11:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,32.1,InVld,InVld,InVld,,,,,,,
2010-01-11 12:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,InVld,38.3,InVld,InVld,InVld,,,,,,,
2010-01-11 13:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,42,InVld,InVld,InVld,,,,,,,
2010-01-11 14:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,45.7,InVld,InVld,InVld,,,,,,,
2010-01-11 15:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,44.1,InVld,InVld,InVld,,,,,,,
2010-01-11 16:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,40.4,InVld,InVld,InVld,,,,,,,
2010-01-11 17:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,24.8,InVld,InVld,InVld,,,,,,,
2010-01-11 18:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Samp<,30.4,Alarm,Alarm,Alarm,,,,,,,
2010-01-11 19:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,32.7,Alarm,Alarm,Alarm,,,,,,,
2010-01-11 20:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,28.6,Alarm,Alarm,Alarm,,,,,,,
2010-01-11 21:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,20.1,Alarm,Alarm,Alarm,,,,,,,
2010-01-11 22:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,18.2,Alarm,Alarm,Alarm,,,,,,,
2010-01-11 23:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,17,Alarm,Alarm,Alarm,,,,,,,
2010-01-11 00:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,19.9,Alarm,Alarm,Alarm,,,,,,,
2010-01-12 01:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,15.6,Alarm,Alarm,Alarm,,,,,,,
2010-01-12 02:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,14.5,Alarm,Alarm,Alarm,,,,,,,
2010-01-12 03:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,14.1,Alarm,Alarm,Alarm,,,,,,,
2010-01-12 04:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,8.9,Alarm,Alarm,Alarm,,,,,,,
2010-01-12 05:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,5.8,Alarm,Alarm,Alarm,,,,,,,
2010-01-12 06:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,5.2,Alarm,Alarm,Alarm,,,,,,,
2010-01-12 07:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,4.6,Alarm,Alarm,Alarm,,,,,,,
2010-01-12 08:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,14.8,Alarm,Alarm,Alarm,,,,,,,
2010-01-12 09:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,19.6,Alarm,Alarm,Alarm,,,,,,,
2010-01-12 10:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,29.5,Alarm,Alarm,Alarm,,,,,,,
2010-01-12 11:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,40.9,Alarm,Alarm,Alarm,,,,,,,
2010-01-12 12:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,InVld,52.5,Alarm,Alarm,Alarm,,,,,,,
2010-01-12 13:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,61,Alarm,Alarm,Alarm,,,,,,,
2010-01-12 14:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,48.4,Alarm,Alarm,Alarm,,,,,,,
2010-01-12 15:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,37.6,Alarm,Alarm,Alarm,,,,,,,
2010-01-12 16:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,41.5,Alarm,Alarm,Alarm,,,,,,,
2010-01-12 17:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,33.9,Alarm,Alarm,Alarm,,,,,,,
2010-01-12 18:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,32.8,Alarm,Alarm,Alarm,,,,,,,
2010-01-12 19:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,16.8,Alarm,Alarm,Alarm,,,,,,,
2010-01-12 20:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,7.6,Alarm,Alarm,Alarm,,,,,,,
2010-01-12 21:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,6.6,Alarm,Alarm,Alarm,,,,,,,
2010-01-12 22:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,15.9,Alarm,Alarm,Alarm,,,,,,,
2010-01-12 23:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,13,Alarm,Alarm,Alarm,,,,,,,
2010-01-12 00:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,15.8,Alarm,Alarm,Alarm,,,,,,,
2010-01-13 01:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,12.1,Alarm,Alarm,Alarm,,,,,,,
2010-01-13 02:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,12.7,Alarm,Alarm,Alarm,,,,,,,
2010-01-13 03:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,4.1,Alarm,Alarm,Alarm,,,,,,,
2010-01-13 04:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,9.7,Alarm,Alarm,Alarm,,,,,,,
2010-01-13 05:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,11.4,Alarm,Alarm,Alarm,,,,,,,
2010-01-13 06:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,1.7,Alarm,Alarm,Alarm,,,,,,,
2010-01-13 07:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,2.7,Alarm,Alarm,Alarm,,,,,,,
2010-01-13 08:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,11.2,Alarm,Alarm,Alarm,,,,,,,
2010-01-13 09:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,23.8,Alarm,Alarm,Alarm,,,,,,,
2010-01-13 10:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,37.2,Alarm,Alarm,Alarm,,,,,,,
2010-01-13 11:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,37.1,Alarm,Alarm,Alarm,,,,,,,
2010-01-13 12:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,InVld,37.5,Alarm,Alarm,Alarm,,,,,,,
2010-01-13 13:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,39.6,Alarm,Alarm,Alarm,,,,,,,
2010-01-13 14:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,40.5,Alarm,Alarm,Alarm,,,,,,,
2010-01-13 15:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,40.9,Alarm,Alarm,Alarm,,,,,,,
2010-01-13 16:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,37.8,InVld,InVld,InVld,,,,,,,
2010-01-13 17:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,Samp<,Alarm,20.8,Alarm,Alarm,Alarm,,,,,,,
2010-01-13 18:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,37.7,Alarm,Alarm,Alarm,,,,,,,
2010-01-13 19:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,23.9,Alarm,Alarm,Alarm,,,,,,,
2010-01-13 20:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,5.8,Alarm,Alarm,Alarm,,,,,,,
2010-01-13 21:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,6,Alarm,Alarm,Alarm,,,,,,,
2010-01-13 22:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,13.9,Alarm,Alarm,Alarm,,,,,,,
2010-01-13 23:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,9.4,Alarm,Alarm,Alarm,,,,,,,
2010-01-13 00:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0.3,Alarm,2.5,Alarm,Alarm,Alarm,,,,,,,
2010-01-14 01:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,1.3,Alarm,1.3,Alarm,Alarm,Alarm,,,,,,,
2010-01-14 02:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,1.8,Alarm,1.3,Alarm,Alarm,Alarm,,,,,,,
2010-01-14 03:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,1,Alarm,1.4,Alarm,Alarm,Alarm,,,,,,,
2010-01-14 04:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,1.3,Alarm,1.1,Alarm,Alarm,Alarm,,,,,,,
2010-01-14 05:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,1,Alarm,1.8,Alarm,Alarm,Alarm,,,,,,,
2010-01-14 06:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,1.3,Alarm,1.1,Alarm,Alarm,Alarm,,,,,,,
2010-01-14 07:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,1.8,Alarm,2,Alarm,Alarm,Alarm,,,,,,,
2010-01-14 08:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,1.3,Alarm,7.8,Alarm,Alarm,Alarm,,,,,,,
2010-01-14 09:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,1,InVld,10.8,Alarm,Alarm,Alarm,,,,,,,
2010-01-14 10:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,1,Alarm,31.7,Alarm,Alarm,Alarm,,,,,,,
2010-01-14 11:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,1,Alarm,37,Alarm,Alarm,Alarm,,,,,,,
2010-01-14 12:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,1,InVld,38.2,Alarm,Alarm,Alarm,,,,,,,
2010-01-14 13:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,1,Alarm,35.1,Alarm,Alarm,Alarm,,,,,,,
2010-01-14 14:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,1,Alarm,32.5,Alarm,Alarm,Alarm,,,,,,,
2010-01-14 15:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,1,Alarm,27.3,Alarm,Alarm,Alarm,,,,,,,
2010-01-14 16:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,1,Alarm,32.2,Alarm,Alarm,Alarm,,,,,,,
2010-01-14 17:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0.8,Alarm,32.5,Alarm,Alarm,Alarm,,,,,,,
2010-01-14 18:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,1,Alarm,25.7,Alarm,Alarm,Alarm,,,,,,,
2010-01-14 19:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0.3,Alarm,22.5,Alarm,Alarm,Alarm,,,,,,,
2010-01-14 20:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0.5,Alarm,12.9,Alarm,Alarm,Alarm,,,,,,,
2010-01-14 21:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,1,Alarm,11,Alarm,Alarm,Alarm,,,,,,,
2010-01-14 22:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,1,Alarm,6.4,Alarm,Alarm,Alarm,,,,,,,
2010-01-14 23:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0.3,Alarm,3.6,Alarm,Alarm,Alarm,,,,,,,
2010-01-14 00:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0.3,Alarm,4.6,Alarm,Alarm,Alarm,,,,,,,
2010-01-15 01:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,3.4,Alarm,Alarm,Alarm,,,,,,,
2010-01-15 02:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,17.8,Alarm,Alarm,Alarm,,,,,,,
2010-01-15 03:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,24.3,Alarm,Alarm,Alarm,,,,,,,
2010-01-15 04:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,17.7,Alarm,Alarm,Alarm,,,,,,,
2010-01-15 05:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,19.4,Alarm,Alarm,Alarm,,,,,,,
2010-01-15 06:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,12.1,Alarm,Alarm,Alarm,,,,,,,
2010-01-15 07:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,7.8,Alarm,Alarm,Alarm,,,,,,,
2010-01-15 08:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,6.6,Alarm,Alarm,Alarm,,,,,,,
2010-01-15 09:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,13.4,Alarm,Alarm,Alarm,,,,,,,
2010-01-15 10:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,16.2,InVld,InVld,InVld,,,,,,,
2010-01-15 11:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0.3,Alarm,25.4,Alarm,Alarm,Alarm,,,,,,,
2010-01-15 12:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,InVld,Samp<,Alarm,Alarm,Alarm,,,,,,,
2010-01-15 13:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,40.9,Alarm,Alarm,Alarm,,,,,,,
2010-01-15 14:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,30.2,Alarm,Alarm,Alarm,,,,,,,
2010-01-15 15:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,15.3,Alarm,Alarm,Alarm,,,,,,,
2010-01-15 16:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,9.2,Alarm,Alarm,Alarm,,,,,,,
2010-01-15 17:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,8.9,Alarm,Alarm,Alarm,,,,,,,
2010-01-15 18:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,10.8,Alarm,Alarm,Alarm,,,,,,,
2010-01-15 19:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,6.9,Alarm,Alarm,Alarm,,,,,,,
2010-01-15 20:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,12.8,Alarm,Alarm,Alarm,,,,,,,
2010-01-15 21:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,13.5,Alarm,Alarm,Alarm,,,,,,,
2010-01-15 22:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,2,Alarm,Alarm,Alarm,,,,,,,
2010-01-15 23:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,10.7,Alarm,Alarm,Alarm,,,,,,,
2010-01-15 00:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,21.4,Alarm,Alarm,Alarm,,,,,,,
2010-01-16 01:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,22,Alarm,Alarm,Alarm,,,,,,,
2010-01-16 02:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,23.9,Alarm,Alarm,Alarm,,,,,,,
2010-01-16 03:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,24.1,Alarm,Alarm,Alarm,,,,,,,
2010-01-16 04:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,20.4,Alarm,Alarm,Alarm,,,,,,,
2010-01-16 05:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,22.7,Alarm,Alarm,Alarm,,,,,,,
2010-01-16 06:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,20,Alarm,Alarm,Alarm,,,,,,,
2010-01-16 07:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,18.8,Alarm,Alarm,Alarm,,,,,,,
2010-01-16 08:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,19.6,Alarm,Alarm,Alarm,,,,,,,
2010-01-16 09:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,22.1,Alarm,Alarm,Alarm,,,,,,,
2010-01-16 10:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,25.8,Alarm,Alarm,Alarm,,,,,,,
2010-01-16 11:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,29.9,Alarm,Alarm,Alarm,,,,,,,
2010-01-16 12:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,InVld,33.8,Alarm,Alarm,Alarm,,,,,,,
2010-01-16 13:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,34.8,Alarm,Alarm,Alarm,,,,,,,
2010-01-16 14:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,35.5,Alarm,Alarm,Alarm,,,,,,,
2010-01-16 15:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,38.1,Alarm,Alarm,Alarm,,,,,,,
2010-01-16 16:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,37,Alarm,Alarm,Alarm,,,,,,,
2010-01-16 17:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,33.5,Alarm,Alarm,Alarm,,,,,,,
2010-01-16 18:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,33.8,Alarm,Alarm,Alarm,,,,,,,
2010-01-16 19:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,33.6,Alarm,Alarm,Alarm,,,,,,,
2010-01-16 20:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,25.8,InVld,InVld,InVld,,,,,,,
