Data e Hora,PM10,Dióxido de Nitrogênio,Ozônio,Dióxido de Enxofre,PM2.5,Monóxido de Carbono,Temperatura,Direção do Vento,Pressão Atmosférica,Precipitação,Velocidade do Vento,Radiação Solar,Umidade Relativa
2016-03-21 23:30:00,51.68,22.02,24.92,1.4,,0.54,23.4,130.53,0.0,,2.11,0.72,67.91
2016-03-22 00:30:00,36.98,17.53,29.79,0.0,,0.02,22.54,139.8,0.0,,1.56,0.58,70.32
2016-03-22 01:30:00,38.42,11.23,33.54,0.0,,,23.21,135.36,0.0,,2.08,0.88,71.27
2016-03-22 02:30:00,27.37,8.53,33.89,0.0,,0.06,22.72,146.17,0.0,,1.54,0.43,72.58
2016-03-22 03:30:00,17.73,7.09,19.2,0.0,,,18.08,166.53,0.0,,0.58,0.19,80.8
2016-03-22 04:30:00,20.53,6.78,7.89,0.0,,0.01,18.73,158.58,0.0,,0.62,0.99,89.43
2016-03-22 05:30:00,19.63,8.46,2.95,0.0,,0.36,16.71,158.39,0.0,,0.41,1.97,91.22
2016-03-22 06:30:00,21.61,10.45,2.33,0.0,,0.79,17.27,147.18,0.0,,0.43,56.37,89.95
2016-03-22 07:30:00,45.89,24.81,11.94,0.0,,1.38,22.25,98.8,0.0,,1.32,260.25,70.95
2016-03-22 08:30:00,62.03,19.04,33.34,0.0,,0.32,25.73,81.58,0.0,,2.41,526.27,58.78
2016-03-22 09:30:00,38.37,17.29,43.25,0.1,,,27.28,82.24,0.0,,2.1,758.56,54.34
2016-03-22 10:30:00,32.14,16.52,58.44,0.0,,0.06,28.81,28.86,0.0,,1.92,916.25,48.69
2016-03-22 11:30:00,34.4,13.27,71.19,0.2,,0.01,29.8,303.27,0.0,,2.16,770.0,45.67
2016-03-22 12:30:00,26.9,11.14,73.16,0.5,,0.01,31.02,306.47,0.0,,2.33,880.99,43.51
2016-03-22 13:30:00,28.55,8.83,72.03,0.5,,0.13,31.44,289.53,0.0,,2.08,902.1,40.21
2016-03-22 14:30:00,21.26,10.11,70.89,1.0,,,32.18,321.37,0.0,,1.96,817.82,36.42
2016-03-22 15:30:00,25.07,5.86,74.15,1.1,,,32.48,290.01,0.0,,1.92,570.64,35.72
2016-03-22 16:30:00,29.84,8.26,67.68,0.7,,0.14,31.01,261.71,0.0,,1.17,170.42,41.05
2016-03-22 17:30:00,37.56,7.56,53.65,0.1,,0.07,27.43,193.95,0.0,,0.85,34.63,57.25
2016-03-22 18:30:00,36.52,19.26,16.95,0.3,,0.1,24.32,156.05,0.0,,0.75,0.1,74.58
2016-03-22 19:30:00,72.99,22.77,9.04,0.0,,0.84,22.94,159.78,0.0,,0.63,0.38,79.06
2016-03-22 20:30:00,97.26,21.85,5.5,0.1,,0.93,21.8,165.53,0.0,,0.43,0.8,82.86
2016-03-22 21:30:00,104.56,25.13,2.98,0.0,,0.46,21.81,157.87,0.0,,0.71,1.66,83.36
2016-03-22 22:30:00,86.97,29.94,2.01,0.0,,0.49,21.45,161.18,0.0,,0.75,1.29,84.44
2016-03-22 23:30:00,97.5,28.78,1.53,0.1,,0.3,19.37,163.27,0.0,,0.54,1.37,86.47
2016-03-23 00:30:00,75.35,25.34,5.67,0.1,,0.22,20.31,151.76,0.0,,0.89,2.11,80.9
2016-03-23 01:30:00,62.33,18.24,8.28,0.0,,0.01,19.7,168.32,0.0,,0.72,1.56,83.22
2016-03-23 02:30:00,46.22,18.65,4.4,0.1,,,19.08,169.38,0.0,,0.45,1.24,86.12
2016-03-23 03:30:00,48.27,16.57,3.83,0.0,,,18.64,170.63,0.0,,0.46,1.8,88.79
2016-03-23 04:30:00,40.25,16.5,3.46,0.0,,,18.73,169.27,0.0,,0.91,1.5,88.71
2016-03-23 05:30:00,41.65,16.03,1.8,0.1,,0.05,19.89,156.98,0.0,,0.5,1.65,90.1
2016-03-23 06:30:00,57.08,13.43,2.08,0.0,,0.04,18.88,155.97,0.0,,0.57,38.91,91.19
2016-03-23 07:30:00,63.44,26.53,6.56,0.0,,0.02,22.84,114.57,0.0,,0.55,247.01,77.51
2016-03-23 08:30:00,73.08,30.77,28.08,0.0,,,27.52,37.92,0.0,,1.34,496.52,58.76
2016-03-23 09:30:00,59.86,30.81,41.73,0.2,,0.01,28.8,4.11,0.0,,1.73,725.81,52.93
2016-03-23 10:30:00,51.46,,,,,,,,,,,,
2016-03-23 11:30:00,27.73,,,,,0.01,,,,,,,
2016-03-23 12:30:00,39.72,,,,,,,,,,,,
2016-03-23 13:30:00,40.65,,,,,,,,,,,,
2016-03-23 14:30:00,43.16,,,,,,29.21,127.14,0.0,,3.11,48.39,44.65
2016-03-23 15:30:00,45.0,17.35,79.74,0.8,,0.01,23.64,96.38,12.0,,3.67,47.21,73.19
2016-03-23 16:30:00,56.7,44.97,36.05,0.0,,,21.7,95.63,0.0,,1.81,97.95,74.26
2016-03-23 17:30:00,55.02,71.3,11.77,0.0,,0.05,21.5,305.02,0.0,,1.28,30.37,76.63
2016-03-23 18:30:00,77.22,52.96,1.64,0.0,,0.48,21.13,146.46,0.0,,0.69,1.99,87.83
2016-03-23 19:30:00,95.46,33.69,1.69,0.1,,0.5,21.0,163.07,0.0,,0.51,1.55,90.08
2016-03-23 20:30:00,109.7,25.19,1.39,0.0,,0.41,21.03,166.04,0.0,,0.5,1.51,91.2
2016-03-23 21:30:00,97.08,26.58,1.47,0.0,,0.41,20.24,173.35,0.0,,0.92,1.93,91.45
2016-03-23 22:30:00,93.18,22.54,1.5,0.0,,0.27,19.93,159.39,0.0,,0.37,1.99,91.98
2016-03-23 23:30:00,100.65,19.49,1.29,0.0,,0.27,19.43,155.76,0.0,,0.44,2.03,93.14
2016-03-24 00:30:00,93.52,14.17,1.73,0.1,,,19.62,165.99,0.0,,0.45,2.57,93.67
2016-03-24 01:30:00,94.62,17.65,1.44,0.0,,,20.43,168.73,0.0,,0.81,2.27,92.8
2016-03-24 02:30:00,94.29,18.79,3.18,0.0,,,21.05,163.16,0.0,,1.21,1.38,89.65
2016-03-24 03:30:00,69.18,12.44,18.55,0.0,,,19.56,203.34,27.8,,1.82,2.91,89.4
2016-03-24 04:30:00,109.12,10.24,36.41,0.1,,,18.39,140.33,14.0,,2.14,3.48,94.81
2016-03-24 05:30:00,60.14,11.46,40.26,0.1,,0.01,17.97,131.14,0.2,,4.09,5.31,87.44
2016-03-24 06:30:00,31.89,16.61,37.48,0.0,,,18.7,133.43,0.0,,2.48,37.03,78.4
2016-03-24 07:30:00,17.35,23.86,21.7,0.0,,0.26,20.06,155.84,0.0,,0.97,90.48,80.98
2016-03-24 08:30:00,9.16,19.27,19.56,0.1,,,19.0,162.04,3.0,,1.8,57.65,88.16
2016-03-24 09:30:00,13.2,19.27,30.89,0.1,,,18.24,237.54,0.2,,2.6,127.16,88.14
2016-03-24 10:30:00,16.09,20.27,23.54,0.1,,,20.17,312.64,0.0,,2.02,274.55,89.77
2016-03-24 11:30:00,24.89,26.29,28.26,0.3,,0.07,20.95,48.71,0.0,,1.58,373.76,83.42
2016-03-24 12:30:00,19.71,17.91,35.84,0.3,,0.35,23.43,76.91,0.0,,1.9,661.77,69.08
2016-03-24 13:30:00,14.42,18.29,43.54,0.2,,,27.44,72.35,0.0,,1.52,799.88,57.88
2016-03-24 14:30:00,21.9,21.13,58.6,0.5,,,29.05,75.76,0.0,,1.48,691.2,51.32
2016-03-24 15:30:00,18.25,31.29,61.74,0.4,,,26.74,351.6,0.0,,1.93,330.89,53.71
2016-03-24 16:30:00,39.35,32.57,54.8,0.5,,,26.5,299.83,0.0,,1.35,242.56,57.4
2016-03-24 17:30:00,35.96,18.01,31.34,0.2,,,22.89,180.78,0.0,,0.88,48.21,70.59
2016-03-24 18:30:00,45.62,18.78,15.83,0.2,0.21,,20.99,153.72,0.0,,0.49,0.15,83.03
2016-03-24 19:30:00,55.13,25.58,2.32,0.3,0.21,1.6,18.75,160.26,0.0,,0.36,1.22,90.48
2016-03-24 20:30:00,80.42,23.64,1.98,0.2,0.19,0.21,18.0,149.72,0.0,,0.56,1.74,91.89
2016-03-24 21:30:00,89.98,20.59,1.67,0.4,0.21,0.12,16.65,155.94,0.0,,0.37,2.07,92.63
2016-03-24 22:30:00,78.22,18.87,1.56,0.3,0.23,0.09,17.91,328.54,0.0,,0.34,2.39,90.59
2016-03-24 23:30:00,105.45,16.19,1.13,0.2,0.25,0.53,17.69,166.0,0.0,,0.29,2.36,91.6
2016-03-25 00:30:00,100.55,17.03,1.54,0.0,0.15,0.13,18.13,155.68,0.0,,1.14,2.36,92.27
2016-03-25 01:30:00,79.8,14.92,1.38,0.0,0.14,,19.24,150.63,0.0,,0.37,1.99,93.88
2016-03-25 02:30:00,67.32,12.95,1.28,0.0,0.1,,18.92,168.63,0.0,,0.59,3.09,94.05
2016-03-25 03:30:00,54.64,11.33,6.6,0.0,0.1,,18.84,130.6,0.0,,0.9,2.47,94.25
2016-03-25 04:30:00,52.72,7.58,38.78,0.0,,,20.31,122.25,0.0,,2.75,0.03,79.22
2016-03-25 05:30:00,35.97,8.7,35.07,0.0,,0.02,20.13,125.91,0.0,,3.14,1.37,78.18
2016-03-25 06:30:00,23.76,9.09,30.25,0.0,,0.01,20.16,130.88,0.0,,3.01,73.85,78.72
2016-03-25 07:30:00,26.7,8.27,29.68,0.0,,,22.44,123.58,0.0,,3.29,231.43,74.22
2016-03-25 08:30:00,31.93,7.55,31.39,0.0,,,24.06,119.36,0.0,,4.07,539.36,69.98
2016-03-25 09:30:00,35.62,7.26,34.31,0.0,,,25.43,115.66,0.0,,3.48,767.26,64.65
2016-03-25 10:30:00,18.42,6.38,40.45,0.0,,,26.71,101.49,0.0,,3.37,862.58,59.78
2016-03-25 11:30:00,9.64,8.09,46.21,0.0,,,24.84,97.37,0.0,,3.24,873.14,55.36
2016-03-25 12:30:00,16.12,9.26,48.17,0.0,,,30.02,80.96,0.0,,2.61,889.09,51.12
2016-03-25 13:30:00,78.59,10.06,52.74,0.0,,,30.89,81.36,0.0,,2.35,755.44,48.24
2016-03-25 14:30:00,39.29,9.66,51.49,0.0,,,31.25,94.27,0.0,,2.53,669.56,47.94
2016-03-25 15:30:00,19.65,8.85,47.5,0.0,,0.01,31.06,97.44,0.0,,2.86,456.02,48.66
2016-03-25 16:30:00,9.82,13.06,40.25,0.0,0.15,,28.18,96.37,0.0,,1.96,128.31,50.94
2016-03-25 17:30:00,5.02,14.98,31.93,0.0,0.14,0.14,24.74,125.82,0.0,,1.98,34.25,52.1
2016-03-25 18:30:00,27.56,13.27,30.29,0.0,,0.02,25.02,131.04,0.0,,2.82,0.71,60.17
2016-03-25 19:30:00,38.55,13.08,35.03,0.0,,,21.74,126.84,0.0,,2.6,1.14,65.2
2016-03-25 20:30:00,25.38,12.6,38.98,0.0,,,25.06,121.93,0.0,,2.82,1.58,65.66
2016-03-25 21:30:00,30.55,15.87,32.98,0.0,0.1,0.01,24.45,126.55,0.0,,2.02,1.77,63.12
2016-03-25 22:30:00,25.55,14.94,29.27,0.0,,,24.66,142.59,0.0,,1.28,1.43,63.02
2016-03-25 23:30:00,38.02,12.82,22.75,0.0,,0.06,24.16,137.06,0.0,,1.05,2.21,65.24
2016-03-26 00:30:00,39.05,13.31,17.08,0.4,,0.14,23.48,206.53,0.0,,0.88,1.28,72.81
2016-03-26 01:30:00,40.97,13.24,8.51,0.3,,0.15,21.36,158.15,0.0,,0.73,2.07,80.29
2016-03-26 02:30:00,22.68,13.61,10.72,0.1,,0.21,22.53,182.4,0.0,,0.84,2.03,81.22
2016-03-26 03:30:00,39.87,9.64,6.65,0.3,,0.25,21.24,164.15,0.0,,0.82,1.02,88.44
2016-03-26 04:30:00,32.8,8.59,4.07,0.1,,0.38,20.85,173.05,0.4,,0.42,2.51,91.3
2016-03-26 05:30:00,31.21,7.85,3.13,0.2,,0.41,21.81,167.65,0.0,,0.75,2.9,92.98
2016-03-26 06:30:00,34.57,6.9,1.95,0.3,,0.5,20.45,146.62,0.0,,0.65,42.81,93.71
2016-03-26 07:30:00,30.96,13.89,3.04,0.3,0.11,0.74,21.76,323.59,0.0,,0.67,103.44,88.54
2016-03-26 08:30:00,44.2,16.63,11.47,0.3,,0.73,23.76,144.5,0.0,,1.1,247.28,71.99
2016-03-26 09:30:00,32.84,14.15,24.36,0.2,,1.4,24.54,70.35,0.0,,1.85,408.95,64.51
2016-03-26 10:30:00,27.19,12.66,42.09,0.5,,1.57,25.84,35.8,0.0,,2.07,513.31,60.64
2016-03-26 11:30:00,18.65,9.62,57.66,0.6,,0.63,28.51,21.47,0.0,,1.84,628.13,58.69
2016-03-26 12:30:00,48.25,8.97,51.97,0.7,,0.45,25.1,294.59,0.0,,1.96,202.9,69.52
2016-03-26 13:30:00,61.62,8.32,36.61,0.8,0.19,0.52,21.78,222.08,1.6,,1.37,64.28,85.41
2016-03-26 14:30:00,30.81,10.7,28.79,0.4,,,21.64,169.47,0.0,,1.35,171.8,87.5
2016-03-26 15:30:00,15.4,14.18,28.1,0.5,,1.42,21.43,136.18,4.2,,1.12,107.92,89.13
2016-03-26 16:30:00,7.71,6.75,28.18,0.6,,0.73,22.82,154.81,0.0,,0.8,118.14,86.21
2016-03-26 17:30:00,6.01,8.71,20.88,0.5,,0.81,20.07,159.07,0.0,,0.65,32.72,88.79
2016-03-26 18:30:00,28.05,18.28,11.97,0.7,,1.4,19.81,115.98,0.0,,1.92,3.42,87.43
2016-03-26 19:30:00,31.29,16.82,15.9,0.7,,1.2,19.16,151.92,0.0,,1.48,4.78,83.63
2016-03-26 20:30:00,27.65,14.26,11.31,0.8,0.13,0.86,21.18,121.81,0.0,,0.7,3.39,85.56
2016-03-26 21:30:00,22.28,17.75,4.17,0.6,,0.89,19.85,214.5,0.0,,0.86,3.21,87.55
2016-03-26 22:30:00,40.24,18.94,3.26,0.6,,1.03,22.27,201.11,0.0,,0.7,2.45,88.59
2016-03-26 23:30:00,37.79,16.47,1.7,0.9,,0.64,21.57,171.36,0.0,,0.76,2.38,91.97
2016-03-27 00:30:00,47.85,14.67,1.4,1.2,,0.17,21.23,134.57,0.0,,0.36,2.13,93.32
2016-03-27 01:30:00,42.04,10.32,1.3,1.6,0.12,0.15,20.77,133.27,0.0,,0.56,2.48,94.04
2016-03-27 02:30:00,44.04,13.27,1.15,1.5,,0.44,21.03,120.71,0.0,,0.8,2.85,94.77
2016-03-27 03:30:00,45.1,11.57,1.32,1.4,,0.05,20.85,144.54,0.0,,0.65,2.49,95.09
2016-03-27 04:30:00,37.61,8.42,1.34,1.8,,0.02,20.51,137.09,0.0,,0.51,2.35,95.34
2016-03-27 05:30:00,31.42,5.84,1.25,1.5,,0.03,19.91,144.91,0.0,,0.44,2.36,95.52
2016-03-27 06:30:00,26.56,5.39,1.41,1.6,,0.03,19.74,137.92,0.0,,0.36,38.49,95.63
2016-03-27 07:30:00,28.2,6.68,12.17,1.6,,,20.87,123.12,0.0,,1.29,256.07,82.22
2016-03-27 08:30:00,34.73,8.78,26.93,1.7,,0.92,24.11,134.62,0.0,,2.28,487.59,67.6
2016-03-27 09:30:00,18.33,7.67,35.77,1.2,,0.57,25.31,125.09,0.0,,2.45,728.75,64.65
2016-03-27 10:30:00,14.67,8.04,38.71,1.9,,,26.9,132.61,0.0,,2.75,892.83,61.26
2016-03-27 11:30:00,21.62,7.69,44.25,1.9,,0.16,26.84,137.59,0.0,,1.98,793.6,56.91
2016-03-27 12:30:00,12.23,7.47,57.46,2.3,,0.01,29.95,55.76,0.0,,1.2,982.59,51.15
2016-03-27 13:30:00,15.94,10.75,68.1,2.4,,0.07,30.54,2.49,0.0,,1.5,575.86,51.49
2016-03-27 14:30:00,15.99,10.45,68.01,2.6,,0.08,25.44,357.1,0.0,,1.62,258.13,53.01
2016-03-27 15:30:00,20.86,7.54,37.9,2.6,,0.03,26.65,177.22,0.0,,1.9,141.82,61.99
2016-03-27 16:30:00,27.84,8.68,27.95,2.3,,,26.02,185.67,0.0,,0.91,83.96,68.49
2016-03-27 17:30:00,35.94,11.36,18.17,2.4,,,25.37,201.85,0.0,,0.51,9.23,75.63
2016-03-27 18:30:00,32.22,15.21,16.6,2.2,,0.13,25.31,121.59,0.0,,1.33,1.72,68.76
2016-03-27 19:30:00,80.94,12.15,17.48,2.2,0.15,0.13,22.82,166.77,0.0,,0.96,0.72,70.8
2016-03-27 20:30:00,64.41,13.6,19.35,2.3,,0.04,23.23,149.1,0.0,,1.48,1.88,71.3
2016-03-27 21:30:00,35.32,13.84,21.25,2.2,,0.01,23.47,154.23,0.0,,1.31,1.01,72.27
2016-03-27 22:30:00,40.98,11.61,27.37,2.4,,,22.6,138.02,0.0,,1.96,1.94,71.0
2016-03-27 23:30:00,24.47,9.74,26.89,1.7,,0.13,22.08,141.69,0.0,,1.52,1.2,72.7
2016-03-28 00:30:00,21.0,10.72,32.24,0.0,,0.16,20.76,129.72,0.0,,2.32,1.57,73.08
2016-03-28 01:30:00,43.53,9.5,24.52,0.0,,0.26,19.22,170.06,0.0,,0.97,0.39,75.15
2016-03-28 02:30:00,39.27,6.69,12.05,0.0,,0.11,21.09,171.15,0.0,,0.72,0.61,85.77
2016-03-28 03:30:00,28.0,5.66,6.24,0.0,,0.59,20.29,178.78,0.0,,0.4,1.48,90.89
2016-03-28 04:30:00,17.19,6.18,3.69,0.0,,0.11,19.74,172.7,0.0,,0.37,2.0,92.33
2016-03-28 05:30:00,28.5,9.87,2.0,0.0,,0.11,19.74,233.3,0.0,,0.49,1.69,91.18
2016-03-28 06:30:00,44.13,10.52,1.88,0.0,0.13,0.37,20.15,73.07,0.0,,0.38,46.85,88.65
2016-03-28 07:30:00,66.28,12.93,16.41,0.0,,0.29,23.07,118.16,0.0,,1.68,253.72,70.53
2016-03-28 08:30:00,50.42,12.95,30.16,0.0,,0.07,23.9,110.16,0.0,,2.83,497.02,60.87
2016-03-28 09:30:00,48.5,11.91,37.92,0.0,,0.04,25.21,85.25,0.0,,3.24,738.68,59.35
2016-03-28 10:30:00,33.7,14.17,43.6,0.0,,0.06,25.94,89.52,0.0,,2.87,885.1,55.59
2016-03-28 11:30:00,18.21,11.09,51.59,0.0,,0.05,25.48,89.27,0.0,,2.52,917.87,49.89
2016-03-28 12:30:00,12.6,14.31,57.49,0.3,,,30.29,108.97,0.0,,2.28,911.07,47.38
2016-03-28 13:30:00,20.74,13.7,60.6,0.7,,1.01,31.38,115.17,0.0,,2.04,960.58,43.67
2016-03-28 14:30:00,14.92,14.49,63.42,0.2,,1.42,31.63,140.86,0.0,,2.18,758.82,41.88
2016-03-28 15:30:00,18.5,22.3,66.56,0.2,5.0,0.81,31.33,77.84,0.0,,1.73,464.32,40.2
2016-03-28 16:30:00,30.62,26.16,56.26,0.1,,0.06,29.66,120.45,0.0,,2.13,196.45,44.48
2016-03-28 17:30:00,31.64,31.21,36.92,0.1,,0.18,23.58,129.68,0.0,,1.62,32.49,51.76
2016-03-28 18:30:00,42.31,39.41,29.67,0.1,,0.03,26.29,120.56,0.0,,1.99,0.83,52.72
2016-03-28 19:30:00,39.74,33.93,25.4,0.0,5.0,0.02,25.33,132.29,0.0,,1.97,0.63,59.27
2016-03-28 20:30:00,49.53,24.8,38.35,0.0,5.0,,21.71,131.65,0.0,,2.5,1.13,61.1
2016-03-28 21:30:00,41.74,25.32,24.31,0.0,2.0,0.02,23.92,176.09,0.0,,0.83,0.41,66.35
2016-03-28 22:30:00,38.71,18.51,31.78,0.0,4.0,0.01,24.12,140.94,0.0,,2.13,1.55,66.73
2016-03-28 23:30:00,28.23,16.14,26.74,0.0,7.0,0.08,23.73,138.68,0.0,,1.75,0.88,69.41
2016-03-29 00:30:00,33.09,11.54,32.84,0.0,5.0,0.18,22.46,144.1,0.0,,2.31,1.79,70.86
2016-03-29 01:30:00,21.23,8.88,37.94,0.0,5.0,0.37,23.22,132.85,0.0,,2.16,1.46,69.23
2016-03-29 02:30:00,35.88,11.04,34.08,0.0,4.0,0.28,22.79,137.56,0.0,,2.06,1.29,66.36
2016-03-29 03:30:00,18.13,9.18,32.75,0.0,,0.04,21.77,152.61,0.0,,1.54,1.37,67.78
2016-03-29 04:30:00,15.12,9.07,18.6,0.0,,0.05,19.6,181.56,0.0,,0.9,0.36,78.0
2016-03-29 05:30:00,25.98,11.56,6.37,0.0,10.0,0.15,17.86,175.62,0.0,,0.65,0.83,85.13
2016-03-29 06:30:00,26.73,12.23,3.12,0.1,14.0,0.58,18.53,139.45,0.0,,0.67,52.46,88.22
2016-03-29 07:30:00,52.28,24.62,13.71,0.0,10.0,0.32,22.9,138.62,0.0,,1.18,163.83,65.32
2016-03-29 08:30:00,48.78,18.42,20.8,0.1,,0.13,22.95,133.54,0.0,,1.51,195.1,63.3
2016-03-29 09:30:00,40.43,17.76,30.92,0.1,,0.37,25.34,80.48,0.0,,1.55,723.87,55.14
2016-03-29 10:30:00,37.18,21.25,48.72,0.1,2.0,0.24,27.85,51.22,0.0,,1.56,867.11,47.81
2016-03-29 11:30:00,35.41,19.33,68.79,0.1,7.0,0.25,30.14,38.85,0.0,,1.98,905.08,42.81
2016-03-29 12:30:00,43.1,17.59,94.84,0.2,,0.26,30.94,30.16,0.0,,1.93,782.29,42.31
2016-03-29 13:30:00,35.4,18.37,106.46,0.3,20.0,0.25,30.38,301.13,0.0,,1.37,418.12,44.29
2016-03-29 14:30:00,42.9,16.81,102.43,0.3,7.0,0.26,29.93,227.6,0.0,,1.02,224.21,48.05
2016-03-29 15:30:00,46.81,16.46,84.95,0.4,29.0,0.47,30.49,36.97,0.0,,1.11,289.81,46.62
2016-03-29 16:30:00,52.45,21.29,82.98,0.5,8.0,0.28,30.71,30.29,0.0,,1.36,227.81,45.06
2016-03-29 17:30:00,50.57,28.29,40.75,0.4,7.0,0.56,29.02,139.87,0.0,,1.8,23.73,50.43
2016-03-29 18:30:00,60.42,21.39,26.77,0.3,11.0,0.29,27.74,131.03,0.0,,2.58,1.36,53.77
2016-03-29 19:30:00,61.58,24.35,25.51,0.3,7.0,0.29,26.93,129.56,0.0,,2.29,1.37,55.52
2016-03-29 20:30:00,44.17,17.46,37.37,0.3,9.0,0.21,25.66,126.66,0.0,,2.45,1.4,57.49
2016-03-29 21:30:00,55.61,17.65,34.56,0.1,,0.38,25.17,134.64,0.0,,1.65,1.0,60.97
2016-03-29 22:30:00,29.34,20.75,23.08,0.1,,0.38,21.98,172.89,0.0,,0.71,0.48,67.44
2016-03-29 23:30:00,43.34,14.77,11.19,0.1,8.0,0.23,21.16,169.27,0.0,,0.53,0.27,79.94
2016-03-30 00:30:00,45.17,13.06,7.91,0.0,6.0,0.15,18.89,192.78,0.0,,0.38,1.04,86.06
2016-03-30 01:30:00,28.65,11.28,7.18,0.0,4.0,0.13,18.16,163.58,0.0,,0.52,1.24,88.04
2016-03-30 02:30:00,32.39,10.53,5.98,0.0,7.0,0.08,19.74,183.32,0.0,,0.54,1.31,89.91
2016-03-30 03:30:00,39.9,9.28,4.7,0.0,9.0,0.07,19.02,161.97,0.0,,0.67,1.36,90.62
2016-03-30 04:30:00,38.56,9.27,3.52,0.0,9.0,0.11,19.33,170.85,0.0,,0.52,1.61,91.8
2016-03-30 05:30:00,25.55,9.84,2.34,0.0,7.0,0.07,18.03,164.52,0.0,,0.4,2.16,92.73
2016-03-30 06:30:00,32.4,11.2,1.98,0.0,12.0,0.48,18.61,147.99,0.0,,0.4,34.02,92.45
2016-03-30 07:30:00,59.45,13.52,14.89,0.0,10.0,0.43,20.69,134.79,0.0,,1.19,248.78,78.5
2016-03-30 08:30:00,75.16,19.52,40.66,0.0,9.0,0.22,26.45,88.34,0.0,,2.3,503.81,61.21
2016-03-30 09:30:00,47.77,18.27,55.3,0.0,9.0,0.1,,21.71,0.0,,0.89,221.66,18.92
2016-03-30 10:30:00,33.69,14.5,54.27,0.0,,0.57,12.05,63.15,0.0,,1.87,487.1,38.97
2016-03-30 11:30:00,48.59,12.01,49.88,0.0,,0.97,29.31,90.82,0.0,,2.56,644.02,52.05
2016-03-30 12:30:00,59.14,12.67,58.76,0.0,5.0,1.12,30.49,102.0,0.0,,3.27,959.95,48.45
2016-03-30 13:30:00,33.18,12.44,62.4,0.0,8.0,0.97,30.79,76.84,0.0,,3.17,866.28,45.48
2016-03-30 14:30:00,29.72,12.93,61.5,0.0,8.0,0.57,30.88,62.85,0.0,,3.33,756.24,41.97
2016-03-30 15:30:00,22.38,14.27,57.65,0.0,7.0,0.69,30.67,69.18,0.0,,3.12,540.06,41.67
2016-03-30 16:30:00,30.39,14.09,52.17,0.0,4.0,0.03,29.83,78.75,0.0,,2.5,232.33,44.45
2016-03-30 17:30:00,35.26,22.71,35.46,0.0,6.0,0.36,27.76,94.97,0.0,,2.06,27.79,48.32
2016-03-30 18:30:00,40.76,26.21,24.48,0.0,15.0,0.45,26.91,123.2,0.0,,1.67,0.49,51.59
2016-03-30 19:30:00,60.28,25.03,17.89,0.0,11.0,0.48,25.32,157.84,0.0,,1.32,0.83,63.7
2016-03-30 20:30:00,47.81,21.38,33.95,0.0,12.0,0.44,25.63,137.13,0.0,,2.18,1.74,62.47
2016-03-30 21:30:00,50.76,17.89,34.37,0.0,9.0,0.47,25.24,147.92,0.0,,1.49,0.68,64.54
2016-03-30 22:30:00,47.28,17.06,20.06,0.0,12.0,0.54,22.79,157.68,0.0,,0.76,0.26,72.54
2016-03-30 23:30:00,56.81,15.52,8.5,0.1,11.0,0.47,19.74,147.61,0.0,,0.47,0.47,81.71
2016-03-31 00:30:00,56.71,11.15,7.76,0.1,23.0,0.03,17.5,140.45,0.0,,0.39,0.87,85.47
2016-03-31 01:30:00,44.98,10.77,5.88,0.1,6.0,0.03,19.27,162.92,0.0,,0.48,1.31,88.18
2016-03-31 02:30:00,40.92,10.33,4.28,0.1,11.0,0.01,17.53,168.64,0.0,,0.39,0.64,89.7
2016-03-31 03:30:00,35.42,8.39,4.15,0.1,,0.01,17.04,154.26,0.0,,0.49,1.32,90.73
2016-03-31 04:30:00,33.46,7.2,2.69,0.0,,0.04,18.47,162.18,0.0,,0.69,1.69,91.11
2016-03-31 05:30:00,40.52,10.88,3.71,0.0,16.0,1.25,18.16,167.3,0.0,,0.71,1.49,88.01
2016-03-31 06:30:00,62.87,19.88,11.14,0.0,9.0,0.48,20.38,145.76,0.0,,1.56,40.52,82.19
2016-03-31 07:30:00,58.02,18.8,16.85,0.1,11.0,0.01,24.03,140.4,0.0,,1.68,178.42,71.9
2016-03-31 08:30:00,49.42,15.42,24.13,0.2,8.0,0.01,25.7,114.62,0.0,,2.03,323.67,67.26
2016-03-31 09:30:00,47.33,12.81,27.01,0.1,17.0,0.06,26.28,122.65,0.0,,2.9,307.16,65.35
2016-03-31 10:30:00,56.84,10.32,30.3,0.4,10.0,0.01,26.93,123.83,0.0,,3.65,387.36,61.44
2016-03-31 11:30:00,50.09,13.39,34.74,0.4,5.0,0.14,28.39,129.74,0.0,,3.01,545.78,55.68
2016-03-31 12:30:00,36.82,11.53,43.86,0.4,2.0,0.06,29.69,112.97,0.0,,2.29,582.85,50.22
2016-03-31 13:30:00,25.98,12.7,50.58,0.6,1.0,0.01,30.37,78.53,0.0,,2.18,623.36,47.39
2016-03-31 14:30:00,28.14,12.7,57.23,0.9,1.0,,30.81,78.63,0.0,,1.79,624.14,45.73
2016-03-31 15:30:00,16.05,15.38,58.51,0.9,2.0,0.01,30.9,79.44,0.0,,1.99,394.42,45.33
2016-03-31 16:30:00,43.84,14.42,45.5,0.6,4.0,0.04,28.85,116.35,0.0,,2.76,102.73,52.59
2016-03-31 17:30:00,39.98,23.52,29.95,0.7,7.0,0.11,27.87,111.89,0.0,,1.98,51.97,55.79
